"id","name","absolute_magnitude_h","estimated_diameter_min_km","estimated_diameter_max_km","is_potentially_hazardous","orbit_id","orbit_determination_date","first_observation_date","last_observation_date","orbit_uncertainty","minimum_orbit_intersection","jupiter_tisserand_invariant","epoch_osculation","eccentricity","semi_major_axis","inclination","ascending_node_longitude","orbital_period","perihelion_distance","perihelion_argument","aphelion_distance","perihelion_time","mean_anomaly","mean_motion","equinox","orbit_class_type","orbit_class_description","orbit_class_range","2001685","1685",14.3,3.6690613753,8.2042706488,False,"514","2020-12-08 05:24:08","1948-07-17","2020-12-07","0",".0506645","4.715","2459000.5",".4358371101847924","1.367586471677658","9.383132319223666","274.2452386880047","584.1583931001644",".7715415359338513","127.2065879952499","1.963631407421466","2459113.679632152243","290.2506510972595",".6162712104322561","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2005645","5645",17.1,1.0105434154,2.2596437711,False,"151","2020-12-08 05:24:11","1974-08-13","2020-12-07","0",".0535098","4.755","2459000.5",".3874349275752392","1.354999633759489","13.50254845822801","45.74081213513045","576.1123611458892",".8300254487894059","48.23357827741602","1.879973818729572","2459185.715166134360","244.2630981294204",".6248781041322546","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2005660","5660",15.5,2.1113244479,4.7210649881,False,"69","2020-04-23 07:01:00","1974-06-26","2020-04-22","0",".162354","3.511","2459000.5",".7621000582673575","1.785154960689293","38.13176071841984","302.1551885293708","871.188850178367",".4246882611317205","127.0294894825405","3.145621660246865","2458862.635631808620","56.96947629522051",".4132284290900804","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2005786","5786",17.1,1.0105434154,2.2596437711,False,"186","2020-11-08 05:46:58","1991-09-03","2020-11-08","0",".188961","5.283","2459000.5",".8267796729976414","1.081461927043587","23.22780936989503","161.3013616498935","410.7856641141177",".1873311886430911","8.354097623141858","1.975592665444084","2459051.350007646852","315.4366075740624",".8763694341095378","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2005879","5879",17.6,0.8027031673,1.7948988478,False,"96","2020-12-05 10:16:26","1992-02-08","2020-12-04","0",".167179","4.198","2459000.5",".2894531770215586","1.624434443456868","21.57960628144723","145.8481441071538","756.2261847823263","1.15423673293503","355.7082999425396","2.094632153978706","2459249.271444141527","241.5728393262021",".4760480491741014","J2000","AMO","Near-Earth asteroid orbits similar to that of 1221 Amor","1.017 AU < q (perihelion) < 1.3 AU",
"2006037","6037",18.7,0.4836764882,1.0815335068,True,"78","2020-08-16 05:56:47","1988-03-12","2020-08-16","0",".0240529","4.948","2459000.5",".4996135326145435","1.27131530629667","3.499650874479287","182.3794321644416","523.5743239001702",".6361489750508506","242.1877505771183","1.90648163754249","2459190.258438790420","229.5256149009009",".6875814637324368","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2006047","6047",17.8,0.7320739893,1.6369672047,False,"160","2020-10-02 06:45:44","1985-03-20","2020-05-24","0",".139979","4.485","2459000.5",".3523121935310137","1.4544781120704","23.47155586042818","6.102252743446161","640.7066210425498",".9420477379640297","103.7711191913744","1.96690848617677","2458887.517581319271","63.48251975120646",".5618796312955413","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2006239","6239",18.5,0.5303407233,1.1858779086,True,"226","2020-11-24 05:23:52","1983-01-14","2020-11-10","0",".026377","5.374","2459000.5",".4126441596066834","1.151399146746503","3.942233685233559","344.5827128393756","451.270850802198",".67628101346544","239.7125045709469","1.626517280027566","2458965.783359430282","27.69509837136986",".797747072207409","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2006569","6569",16.4,1.3949382293,3.1191767052,False,"228","2020-11-17 05:30:18","1983-12-29","2020-11-16","0",".254928","4.206","2459000.5",".2208909110510512","1.626161162388388","22.64127583768821","111.4817207598907","757.4322694750028","1.266956941712581","167.3100104058598","1.985365383064196","2459024.566635461736","348.5613683026338",".4752900219705795","J2000","AMO","Near-Earth asteroid orbits similar to that of 1221 Amor","1.017 AU < q (perihelion) < 1.3 AU",
"2007753","7753",18.6,0.5064714588,1.1325046106,True,"183","2020-12-07 21:45:25","1988-12-05","2020-12-06","0",".00664513","4.475","2459000.5",".4817156479199796","1.467776094929779","3.12291092614578","73.41878561562223","649.51344019991",".760725382359223","280.073563798038","2.174826807500335","2459129.501886317644","288.4992793065863",".5542610479148787","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2007822","7822",17.4,0.8801465209,1.9680674509,True,"196","2020-11-29 05:19:04","1991-01-19","2020-11-28","0",".0230972","5.364","2459000.5",".1646463008510233","1.122920698400201","37.12098983866044","156.8525777865101","434.6323594942439",".9380359592595603","249.4339913659103","1.307805437540842","2459076.761602755447","296.8335642934921",".8282862334937758","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
