"neo_id","date","hour","minute","relative_velocity_kph","miss_distance_km","orbiting_body",
"3819574","2021-10-29","14","26","36003.7650377912","12628389.541634835","Earth",
"3819666","2021-04-15","03","13","53331.4298645899","48938490.73781815","Earth",
"3819668","2020-11-02","05","35","64264.1574462217","44917067.681685835","Earth",
"3819680","2020-07-14","18","55","40500.0179959374","41308549.616781786","Earth",
"3819682","2020-04-07","13","29","46446.8730378296","34435268.613089554","Earth",
"3819747","2021-05-05","21","42","28160.7984712875","4055824.357920718","Earth",
"3823896","2021-08-01","07","50","35589.8414796748","31246729.484133754","Earth",
"3824059","2020-05-01","04","43","56357.7018523074","49385387.37202762","Earth",
"3824060","2021-05-25","10","34","38622.7034460727","31447824.05723491","Earth",
"3824086","2020-03-26","03","32","17327.7193439923","11363850.430118483","Earth",
"3824091","2020-04-24","20","30","73423.5055380364","65899634.06584525","Earth",
"3824095","2020-05-17","02","46","54998.8108373848","14812101.170296043","Earth",
"3824116","2021-05-11","04","57","31733.1409904119","74088709.35839388","Earth",
"3824974","2020-04-16","12","26","28957.0686581961","25748438.990532015","Earth",
"3824975","2020-03-02","08","35","8863.1193538111","49505927.80055243","Earth",
"3824978","2020-05-21","07","22","19631.8382721371","16664567.330966748","Earth",
"3824982","2020-04-01","01","22","42121.7949105814","38488028.47360311","Earth",
"3824998","2021-02-04","22","59","71607.3788217028","33901154.92469139","Earth",
"3825001","2021-01-06","13","21","15953.7851439185","3147396.273954789","Earth",
"3825004","2020-06-05","05","18","138654.9880308947","59529838.54640078","Earth",
"3825007","2020-05-03","11","56","61623.0963572566","20701693.22671936","Earth",
"3825008","2021-04-20","23","59","75929.176721011","38597531.85551527","Earth",
"3825011","2021-12-15","09","59","94655.1561743455","66411464.05944247","Earth",
"3825022","2020-11-26","03","48","51067.2990924983","53033970.49911847","Earth",
"3825024","2020-07-31","07","38","37843.5051856328","24135479.034691095","Earth",
"3825025","2020-05-06","22","19","46714.7398592315","32366951.904455785","Earth",
"3825039","2020-04-13","07","30","67008.0098869146","63148866.744299755","Earth",
"3825059","2021-06-01","16","56","27698.2201754172","1103921.623055561","Earth",
"3825061","2020-01-03","11","57","85963.5816887344","58900801.70337469","Earth",
"3825086","2021-01-06","00","20","64358.7362326116","33426054.215096362","Earth",
"3825098","2020-06-15","18","28","63963.3401071204","60374414.295107156","Earth",
"3825104","2021-11-17","22","21","24515.309098106","65389628.95682502","Earth",
"3825135","2020-06-07","09","01","18636.5870845502","22794146.833607856","Earth",
"3825138","2021-07-27","09","54","128562.8767700036","58103271.67234336","Earth",
"3825162","2021-08-01","23","02","61746.4890965725","63098318.77593036","Earth",
"3825179","2021-06-12","19","28","57491.6128415996","13773936.577540666","Earth",
"3825180","2021-08-06","05","08","59014.2495525696","12242972.081914393","Earth",
"3825226","2021-09-24","04","13","8155.1719883282","59744178.82906726","Earth",
"3825228","2021-07-06","02","09","86214.7238844344","57650207.9108225","Earth",
"3825235","2021-12-15","02","54","21894.6948344253","54476296.07264084","Earth",
"3825245","2020-06-01","19","33","30546.6198562563","45267747.857761644","Earth",
"3825246","2021-06-19","08","51","24114.0330661593","35484772.78423008","Earth",
"3825425","2021-12-09","17","52","68265.4693976741","65915905.227773674","Earth",
"3825438","2021-12-01","23","07","30018.1498880344","62564602.04548024","Earth",
"3825448","2021-04-24","00","54","61553.6451496602","52820147.45108752","Earth",
"3825454","2021-06-23","14","15","16195.5192371031","51016466.56204379","Earth",
"3825478","2021-06-17","08","17","8254.3163289361","62288473.80336127","Earth",
"3825483","2021-06-10","06","35","76134.6917674369","61183739.43003778","Earth",
"3825510","2020-05-03","10","39","38572.2128817454","29118848.932460144","Earth",
"3825514","2020-07-12","23","54","78284.473799837","74707766.73694928","Earth",
"3825515","2021-06-12","13","45","47525.40863663","13668533.029974362","Earth",
"3825517","2020-11-18","06","16","23727.6337278357","8328012.578975833","Earth",
"3825569","2020-01-10","12","07","46223.1266441926","18948177.57485443","Earth",
"3825580","2020-01-27","16","27","63561.0072166045","32884224.014247216","Earth",
"3825582","2021-06-21","14","32","58097.4476330232","50800376.16381575","Earth",
"3825594","2020-09-06","08","30","8724.4921765067","51456971.687096655","Earth",
"3825598","2020-02-03","04","38","60010.8738191215","40256010.35917534","Earth",
"3825606","2020-02-28","22","07","32697.7869126291","61969387.126651816","Earth",
"3825646","2020-08-08","21","05","74797.8877033949","72807962.6191645","Earth",
"3825654","2021-11-07","02","22","78656.6503379228","53652699.36075136","Earth",
"3825655","2021-07-02","18","03","70505.3615482246","43967199.566550136","Earth",
"3825664","2021-06-25","13","53","85051.2124125857","71399272.46617526","Earth",
"3825756","2020-05-03","22","41","106692.4481505786","64317920.587191656","Earth",
"3825766","2020-06-02","20","18","27145.317908818","42439428.2524188","Earth",
"3825768","2020-08-10","12","22","57906.8141445421","43770254.04549407","Earth",
"3825828","2021-01-01","23","42","26932.590068419","31304056.450062633","Earth",
"3826546","2020-02-05","01","46","42465.1379510308","26026585.12839984","Earth",
"3826619","2020-08-26","16","23","64352.6716434649","72063459.004254","Earth",
"3826623","2020-08-19","06","56","25021.7039861509","27825573.38657805","Earth",
"3826626","2020-07-31","06","32","34270.9070964314","3406401.69347143","Earth",
"3826634","2021-01-22","06","08","47751.7982523361","41446997.030023895","Earth",
"3826652","2021-08-15","05","00","36166.9207298731","21190340.846231174","Earth",
"3826667","2021-12-15","09","13","22623.3367975351","51009072.193646066","Earth",
"3826668","2021-07-10","20","37","44811.8062199168","50935515.953192376","Earth",
"3826675","2021-09-02","11","42","55549.6743641544","70342690.93948333","Earth",
"3826682","2021-02-04","21","39","41502.3326634679","14177535.878144953","Earth",
"3826683","2021-08-11","20","26","24486.1827538748","54126800.65185628","Earth",
"3826685","2021-07-19","17","53","94099.1284579669","66836330.95619509","Earth",
"3826708","2020-03-08","07","53","74027.1586074487","74041340.07548581","Earth",
"3826762","2021-08-25","04","01","39896.6747433617","29480680.806956176","Earth",
"3826771","2021-07-29","11","24","12410.0068825399","16756836.230426414","Earth",
"3826775","2020-12-08","02","24","11262.0041398736","4681197.818386676","Earth",
"3826796","2021-08-17","16","08","31482.2511011093","53073239.1022454","Earth",
"3826804","2020-06-19","12","40","52738.3843160328","6602110.031070813","Earth",
"3826807","2021-02-05","11","23","9021.5088108628","4888616.446964849","Earth",
"3826808","2021-01-08","16","48","51002.4052963926","44215487.315946795","Earth",
"3826811","2021-10-18","07","30","34931.2552313541","26888163.66237766","Earth",
"3826836","2021-07-28","08","22","14546.6334947046","32483838.449885204","Earth",
"3826837","2021-12-31","21","12","56581.3520986975","48280038.43569439","Earth",
"3826838","2020-07-15","16","44","27016.6713094766","61064368.797017224","Earth",
"3826852","2020-04-27","05","38","45036.8674829507","25782597.10602294","Earth",
"3826885","2021-08-29","15","27","22572.8090089625","23101668.32338441","Earth",
"3826890","2021-07-28","15","43","15357.4831133157","9267253.829898633","Earth",
"3826900","2021-07-18","02","39","65692.4268273592","56700208.613314606","Earth",
"3827132","2020-02-10","14","09","39513.9228281978","22919553.635964405","Earth",
"3827141","2020-08-11","16","35","70417.9212466759","54703409.47024153","Earth",
"3827151","2021-02-07","13","11","81137.9789381945","7023212.64149999","Earth",
"3827174","2020-03-20","04","40","80155.7553843734","71110492.22355764","Earth",
"3827311","2021-09-13","15","27","23402.2458885138","13954970.86914353","Earth",
"3827312","2021-10-19","12","18","14321.9957327916","56192309.21399292","Earth",
"3827314","2021-09-19","12","13","75977.7735777448","73800029.57074594","Earth",
"3827321","2021-10-26","11","09","58562.206808553","50227116.258308105","Earth",
"3827322","2020-12-03","07","57","39212.3953444979","48786419.29695728","Earth",
"3827330","2020-12-09","13","12","18961.6658273329","73019123.72269666","Earth",
"3827354","2021-10-03","16","42","69682.9570604492","58830738.99205953","Earth",
"3827355","2021-01-05","02","58","20003.4293162412","18337251.244447768","Earth",
"3827356","2021-11-25","20","40","32149.257146198","27229479.086590406","Earth",
"3827424","2021-06-27","12","50","19028.5167998019","66154729.67023051","Earth",
"3827426","2020-09-21","11","22","39132.6574362055","14810331.876287553","Earth",
"3827427","2020-02-16","16","30","28694.6212463366","32700348.08118413","Earth",
"3827429","2021-09-21","23","07","97349.6591200058","38854104.753826566","Earth",
"3827431","2020-03-05","09","48","60874.5145469645","70295501.81729011","Earth",
"3827434","2020-07-12","12","15","47136.1671582152","43001935.631502755","Earth",
"3827435","2020-06-30","01","53","64179.3155374055","64175438.51939565","Earth",
"3827565","2020-09-24","21","35","67940.1518860735","40051967.107337974","Earth",
"3827570","2020-11-26","04","41","26778.8492786268","3119985.830229364","Earth",
"3828427","2020-08-22","02","48","59334.7615435652","44384497.67874841","Earth",
"3829424","2020-09-30","00","40","17499.3329788155","22750468.848222464","Earth",
"3829425","2021-10-01","04","00","41191.8021941033","33833004.95678226","Earth",
"3829440","2020-03-10","08","15","45353.9602523203","4304167.967162033","Earth",
"3829441","2020-09-14","19","52","46150.7461368232","32077024.186336108","Earth",
"3829484","2021-04-02","08","58","29887.4732319262","14068906.058034869","Earth",
"3829489","2021-02-24","02","35","53913.8074689464","25549637.483501796","Earth",
"3829494","2020-04-30","12","24","77223.489325969","60999823.12050958","Earth",
"3830856","2020-10-02","22","13","37912.8664465175","35615161.79404911","Earth",
"3830857","2020-11-25","08","42","55138.9614133673","48216964.14399692","Earth",
"3830886","2021-09-17","00","23","59077.5286290995","56537579.06342189","Earth",
"3830887","2021-07-21","02","47","25967.6200138013","13592354.95221083","Earth",
"3831062","2021-07-14","03","31","42197.8625466419","52297933.555178076","Earth",
"3831063","2021-02-23","18","36","18546.7647552572","19486546.110911347","Earth",
"3831072","2020-10-09","14","14","56700.6713021794","10152161.164357007","Earth",
"3831076","2020-07-24","23","26","74990.4083103182","39177261.420106806","Earth",
"3831165","2020-10-03","05","13","51764.2289962423","32431553.26129064","Earth",
"3831166","2021-10-08","11","11","57787.3660659718","61450388.77711888","Earth",
"3831170","2020-06-02","14","13","41786.2274639533","13556290.885057174","Earth",
"3831186","2021-03-04","12","00","28601.801150812","49921050.62508282","Earth",
"3831198","2021-01-21","14","08","73888.6074019711","61747185.79007237","Earth",
"3831202","2021-10-06","20","12","39543.3853685186","27415174.15967227","Earth",
"3831203","2020-05-21","16","28","63323.5610107843","44570100.883778304","Earth",
"3831213","2020-09-27","19","32","58391.5693848368","56706608.78418788","Earth",
"3831218","2021-07-28","16","43","32853.176105407","29799911.785771023","Earth",
"3831220","2021-08-12","12","51","23429.70499544","69008868.29715772","Earth",
"3831469","2021-05-01","14","52","53640.6960589675","33407101.361750323","Earth",
"3831475","2021-10-01","13","59","56239.4163695962","15859675.454114636","Earth",
"3831476","2021-03-23","09","50","61191.9629311428","13784265.771911833","Earth",
"3831726","2020-04-09","12","35","75102.0860051917","74150610.65319268","Earth",
"3831727","2021-04-18","22","37","80403.4527096978","64678765.444861","Earth",
"3831732","2021-08-13","17","40","58457.7890022751","74396660.83732817","Earth",
"3831735","2020-01-24","16","05","35803.5910722361","19806487.500091255","Earth",
"3831737","2020-11-11","04","43","30399.7373962104","28102496.816175003","Earth",
"3831738","2020-03-07","00","23","63199.0321396909","63489375.65647576","Earth",
"3831739","2020-04-03","15","16","55655.4700109516","68344230.72150093","Earth",
"3831740","2021-07-24","19","47","21175.5394360815","19712776.20788862","Earth",
"3831844","2020-10-14","11","52","14588.3009978807","44882268.62908068","Earth",
"3831872","2020-06-27","07","59","18470.5864946598","71697960.85995895","Earth",
"3831876","2020-10-25","12","41","48366.8181520337","18614167.583105683","Earth",
"3831877","2020-10-29","23","40","62323.6415844229","43770033.687831566","Earth",
"3831890","2021-11-28","02","19","20045.8785440838","49324376.70814786","Earth",
"3831892","2020-10-06","03","47","45356.0002807226","59226066.95163258","Earth",
"3831914","2021-11-03","02","01","103831.8416763206","44401696.616747","Earth",
"3831916","2021-01-13","10","04","35688.2120565002","24586970.642276548","Earth",
"3835509","2020-10-16","02","38","64935.6352945427","18117083.616112027","Earth",
"3835823","2020-11-19","14","38","83811.0780971741","65691081.94916587","Earth",
"3835876","2020-05-10","15","40","74594.6391045758","62770874.170942515","Earth",
"3835878","2020-10-21","15","41","24213.9458985071","5790049.289650217","Earth",
"3835955","2020-10-24","20","46","69032.6761854402","63772115.33158002","Earth",
"3835958","2021-11-18","00","06","86925.3204233581","63230445.82876283","Earth",
"3835961","2020-06-03","02","20","37904.3552783023","48171413.64207274","Earth",
"3835962","2020-12-02","19","45","31998.8289222606","10368257.770896649","Earth",
"3835971","2021-04-22","06","22","89800.6481185702","60101960.35619283","Earth",
"3835972","2020-10-24","03","49","35831.5776378134","14250349.12581751","Earth",
"3835977","2020-11-02","11","33","34960.1278622388","419124.238437575","Earth",
"3836052","2021-03-28","18","15","98661.0962563279","24109052.032403264","Earth",
"3836084","2020-05-17","13","52","64989.1933153315","63626693.83019617","Earth",
"3836092","2020-05-20","15","44","75243.977046774","66883165.576315776","Earth",
"3836093","2020-12-16","19","13","48563.5578002035","46993483.00565013","Earth",
"3836095","2021-10-22","18","57","55065.0871416359","40746321.626679845","Earth",
"3836098","2020-03-23","02","44","72884.6978569394","61866832.93979583","Earth",
"3836100","2021-10-13","11","41","40732.9191484596","31031204.59577389","Earth",
"3836101","2020-11-02","18","42","36149.5991044552","30236682.873189755","Earth",
"3836106","2020-11-10","00","51","36269.956672164","6192993.920055812","Earth",
"3836108","2020-11-14","19","03","58921.4569382438","15434975.433785995","Earth",
"3836113","2020-11-03","21","24","56440.6592604448","18729386.157163966","Earth",
"3836114","2020-05-13","13","52","70033.144969125","54448622.26186528","Earth",
"3836124","2020-01-12","11","07","36555.007687835","51473501.32422486","Earth",
"3836125","2021-05-04","00","29","16815.5653317432","9367272.826531092","Earth",
"3836138","2021-12-28","12","06","42557.8269572597","40616897.17904722","Earth",
"3836157","2021-11-02","04","26","101371.7034881924","62252791.435172915","Earth",
"3836169","2021-10-31","03","39","62603.1275263585","30443605.180914626","Earth",
"3836173","2021-07-05","00","59","38293.4651384542","29878688.468295176","Earth",
"3836176","2021-11-11","18","25","38247.2409583498","28484294.24679804","Earth",
"3836177","2020-01-18","05","29","32685.5598992598","43217963.60253964","Earth",
"3836179","2021-08-11","20","20","29389.2260102546","52967003.20709021","Earth",
"3836180","2021-04-19","23","38","37503.8975524453","29895700.408956263","Earth",
"3836195","2020-11-20","13","35","41638.0309052087","44959298.487196416","Earth",
"3836245","2021-11-27","05","52","10968.7819801162","25072523.904646344","Earth",
"3836246","2021-02-19","19","53","58914.3859922596","71136863.59039761","Earth",
"3836251","2020-11-20","10","41","23195.3431054698","23816517.30212267","Earth",
"3836261","2021-05-12","23","14","109291.5131735714","68869760.64867616","Earth",
"3836262","2020-11-30","07","05","74604.2702562479","38503856.76599718","Earth",
"3836272","2020-11-25","19","01","65615.3921270642","36770940.20227891","Earth",
"3836275","2020-02-23","06","59","51493.4494156318","23854396.39535368","Earth",
"3836285","2021-11-15","12","51","80886.2539091566","57005451.6826517","Earth",
"3836306","2020-12-20","11","25","73040.7236685991","66257254.924858436","Earth",
"3836314","2020-06-16","09","03","79382.0166701407","69975982.32402317","Earth",
"3836409","2020-12-03","06","27","95484.5350925238","71214701.48644836","Earth",
"3836411","2021-09-12","04","07","53287.8985524571","33470078.62426931","Earth",
"3836413","2021-05-18","18","12","81802.7844848028","71402929.22154976","Earth",
"3836414","2021-10-23","12","45","73493.9070173255","63348893.87675931","Earth",
"3836416","2020-05-31","23","52","75669.6138254708","73836948.48500815","Earth",
"3836658","2020-05-04","23","10","31625.8483141954","36597479.976035215","Earth",
"3836704","2021-07-29","22","10","76287.7453547898","40866846.55686533","Earth",
"3836705","2020-12-28","23","35","65254.6077598069","62555038.34340986","Earth",
"3836711","2020-08-25","07","56","48994.9670875316","33855159.14470715","Earth",
"3836713","2021-09-17","23","43","25075.052013118","73346643.1266195","Earth",
"3836733","2021-08-17","18","03","53150.0359021106","26226000.510289606","Earth",
"3836755","2020-11-17","19","26","101910.7781905813","21023482.29919164","Earth",
"3836845","2021-01-28","22","39","35216.2985634526","32418563.24440472","Earth",
"3836859","2020-12-06","22","06","45428.9334063905","9168150.447029509","Earth",
"3836881","2020-12-15","01","48","35831.1800143575","6393642.497027135","Earth",
"3836889","2020-07-04","21","18","49103.9670572474","36364714.4567504","Earth",
"3836905","2020-07-06","17","46","84092.0237308793","62220942.55728267","Earth",
"3836911","2020-07-16","05","02","29667.0813880501","9751977.961033743","Earth",
"3836913","2021-08-28","05","15","33085.6052060239","52020568.677226536","Earth",
"3836921","2021-08-19","03","08","15822.7139348379","60207436.06977162","Earth",
"3836927","2021-10-24","08","39","35295.5000131628","25724223.897470642","Earth",
"3836941","2020-12-17","09","54","56337.8067863737","18742096.665389583","Earth",
"3836942","2020-08-02","08","28","64281.2484354664","48477728.81950497","Earth",
"3836972","2020-12-07","19","27","59465.66208826","49190672.50481112","Earth",
"3837524","2020-06-29","15","49","73050.3273696368","72040677.22334489","Earth",
"3837532","2020-06-26","16","17","66060.7221934667","72860158.01911747","Earth",
"3837593","2020-04-17","02","09","12802.298605544","13666814.644121032","Earth",
"3837602","2020-07-01","11","09","12171.7229175538","4033693.671821203","Earth",
"3837603","2021-12-11","18","42","63117.4267508562","56870942.388457984","Earth",
"3837605","2020-01-02","16","08","29676.0463001893","1864257.883658141","Earth",
"3837607","2020-12-27","09","06","61330.4218419782","33771356.467423975","Earth",
"3837609","2021-08-12","20","30","88260.4279839305","61248067.60620223","Earth",
"3837610","2020-08-30","00","48","112050.4130988365","65028027.13393348","Earth",
"3837644","2021-05-19","23","55","79094.2266568026","17715837.49000284","Earth",
"3837653","2020-12-20","23","36","74214.6061791661","47421913.6228619","Earth",
"3837682","2020-08-19","16","57","34100.2119193588","8788105.764890542","Earth",
"3837683","2021-11-13","06","26","24330.9142114156","21815944.01422652","Earth",
"3837717","2021-07-13","07","34","18527.4536857073","1620782.353664283","Earth",
"3837718","2020-01-09","07","25","48797.2528873182","23775459.104556296","Earth",
"3837719","2021-02-06","21","54","58965.9073782671","29517003.304430258","Earth",
"3837721","2021-01-19","15","20","71093.6686568686","54693527.1845472","Earth",
"3837747","2020-01-20","02","19","81909.7827790608","73380013.3550085","Earth",
"3837749","2021-08-25","17","12","22969.7696018543","65464638.989379376","Earth",
"3837781","2021-03-21","11","55","12904.6817968955","64854071.52930306","Earth",
"3837783","2020-01-05","12","24","72636.9549241028","43236649.42368773","Earth",
"3837792","2021-06-23","01","42","104621.4836500792","70555148.65263416","Earth",
"3837801","2020-08-07","04","51","42965.8305457694","64194207.68151712","Earth",
"3837803","2021-07-26","16","43","73415.9138114009","20066986.32522453","Earth",
"3837804","2021-08-04","16","08","65992.311652658","52755707.03164121","Earth",
"3837817","2021-09-20","08","38","51980.1408609577","47491502.856918514","Earth",
"3837822","2020-01-13","02","56","86201.1771925961","59902684.02552323","Earth",
"3837867","2021-01-05","14","08","40604.0962287668","14102054.806777328","Earth",
"3837881","2021-10-07","06","21","40941.5203421878","47173772.928171456","Earth",
"3837883","2020-12-27","01","27","40105.5452143009","14047679.302105041","Earth",
"3837901","2021-09-29","09","09","42416.1675869069","37416180.97795065","Earth",
"3837903","2020-03-30","06","18","24682.684625433","31149638.611490168","Earth",
"3837906","2021-07-19","12","33","39152.8331210988","40868561.846042745","Earth",
"3837918","2020-02-20","05","05","38329.177781426","24881174.660389535","Earth",
"3837925","2021-09-08","22","18","14334.8883877585","47319836.51857313","Earth",
"3837926","2021-11-30","16","26","63153.6897741955","53516089.69750306","Earth",
"3837932","2021-04-02","04","36","42160.6532966904","57489338.51450842","Earth",
"3837955","2021-01-26","02","04","67293.7814925698","35490573.35188061","Earth",
"3837973","2020-05-17","23","55","58770.6878416489","42979817.6462624","Earth",
"3837977","2020-12-12","17","58","58904.424691358","34055974.13434906","Earth",
"3837981","2021-02-03","00","23","66998.5796617319","22894533.003252443","Earth",
"3837986","2021-10-11","22","27","24276.121294223","65900161.00938254","Earth",
"3837994","2021-02-02","07","55","55153.7541232866","32362453.496504884","Earth",
"3838006","2020-08-19","22","49","66368.1149001799","22803378.45832641","Earth",
"3838020","2020-02-09","23","21","107915.1974791002","62072516.15828307","Earth",
"3838031","2020-09-27","09","16","105467.7992312041","49887814.09231024","Earth",
"3838033","2021-01-01","09","19","42979.2191271738","39824034.616519675","Earth",
"3838038","2020-02-23","14","11","67509.7724689589","67319320.72442436","Earth",
"3838041","2020-03-23","14","45","50746.1940991033","72787137.87759072","Earth",
"3838042","2020-02-25","09","05","45992.9240813671","57942907.70739286","Earth",
"3838064","2020-01-29","20","05","82808.9578891638","41617284.59960042","Earth",
"3838074","2021-11-25","17","12","30071.7131190881","7203427.151735042","Earth",
"3838078","2020-02-20","12","09","53297.9322372922","5248585.603582573","Earth",
"3838099","2021-05-18","16","13","35817.4644066821","30898505.525565896","Earth",
"3838121","2021-07-09","08","53","43536.3578948952","12564174.820494993","Earth",
"3838127","2020-10-01","21","28","55513.9688009112","33621867.05587972","Earth",
"3838130","2021-01-17","05","29","48035.6835976796","51123226.82765291","Earth",
"3838131","2020-09-30","08","38","58004.7132409711","38815770.8381914","Earth",
"3838134","2021-02-08","17","18","66855.1493316733","27257712.737474866","Earth",
"3838137","2020-09-05","03","19","78189.5828872602","45709672.786279105","Earth",
"3838214","2021-02-20","20","54","81292.9816694135","48785268.72477932","Earth",
"3838254","2021-03-01","07","43","41776.9302411281","11124691.097869864","Earth",
"3838257","2021-05-18","08","05","57202.0923972744","54859925.79293542","Earth",
"3838779","2020-05-14","14","53","71204.8087156291","54461659.252482384","Earth",
"3838787","2020-06-05","19","05","45842.6081343204","37299173.67712057","Earth",
"3838835","2020-09-05","00","18","55952.7232537858","21612164.054640353","Earth",
"3838842","2021-09-24","21","53","64643.1031117375","51642714.691336066","Earth",
"3838843","2021-09-12","12","38","84471.1563267014","45121765.558842525","Earth",
"3838844","2020-06-10","09","46","43911.878602891","44166806.867547326","Earth",
"3838845","2020-03-08","04","24","63046.7669527758","44585534.058278136","Earth",
"3838848","2021-03-01","15","47","54848.628773775","46446764.78415746","Earth",
"3838851","2020-09-11","21","23","99163.6867701623","62194657.239137515","Earth",
"3838853","2020-07-14","00","24","17660.9164585247","20947345.86947512","Earth",
"3838859","2020-04-23","23","52","11017.4505975333","14552214.514606593","Earth",
"3838868","2020-03-05","14","30","53685.9810103259","28643040.86429661","Earth",
"3838870","2021-05-18","07","46","34120.6301222172","50843436.29503826","Earth",
"3838875","2020-11-04","07","47","57416.9183890085","53402302.35618664","Earth",
"3838881","2021-09-12","21","51","67713.7108526478","18882264.439176902","Earth",
"3838888","2020-02-13","17","15","55013.1973118122","11280459.446173541","Earth",
"3838903","2020-03-17","01","10","64890.55399315","71338119.02608839","Earth",
"3838904","2020-06-15","07","17","48608.652952845","25108585.29399813","Earth",
"3838929","2020-02-26","15","10","79536.4569624769","52543126.91751315","Earth",
"3839564","2021-10-10","16","40","53664.0218274604","32655457.99401685","Earth",
"3840123","2020-09-12","21","09","24525.1989857598","28800946.39769068","Earth",
"3840126","2020-02-26","09","19","21968.0873216411","22685084.780371983","Earth",
"3840136","2021-02-13","05","22","77760.3696153455","73412421.81869127","Earth",
"3840690","2021-01-31","03","27","40698.1735977229","16002503.721301395","Earth",
"3840693","2021-10-05","14","14","65552.2906848908","35356553.25768158","Earth",
"3840694","2020-10-14","06","44","105920.3822162227","68304244.6320297","Earth",
"3840697","2021-05-11","02","36","53621.4583068286","50072061.25248774","Earth",
"3840702","2021-04-22","16","50","75111.0908863961","70624829.91930039","Earth",
"3840708","2021-05-11","20","02","21007.8772255963","53881796.08203315","Earth",
"3840714","2021-03-13","00","46","52804.1793937601","35772598.56251754","Earth",
"3840723","2021-12-19","10","33","52011.4364122583","23661736.41943929","Earth",
"3840727","2021-02-07","03","03","61726.806407691","47226786.40407654","Earth",
"3840729","2020-09-12","13","00","36727.5088020247","42032080.40318699","Earth",
"3840739","2020-04-04","21","19","31275.9422688966","13154576.68217254","Earth",
"3840744","2020-07-11","19","41","50767.1048270711","73594137.07979837","Earth",
"3840745","2020-03-15","05","17","51887.0418545257","26111453.825144857","Earth",
"3840758","2020-06-23","21","59","41332.0534012674","25331452.640294824","Earth",
"3840765","2020-04-14","21","13","17008.274527849","18281169.217033245","Earth",
"3840783","2020-04-11","01","57","14012.8054818526","13123240.865137251","Earth",
"3840784","2020-04-27","00","55","11631.5290659065","7155225.58107723","Earth",
"3840788","2021-04-15","11","14","33709.7244315352","15592112.16876635","Earth",
"3840791","2020-04-02","14","53","14991.7293404109","3416656.462902273","Earth",
"3840800","2021-02-23","12","00","91028.9077839295","69085734.5849624","Earth",
"3840810","2021-07-26","07","40","48963.0503741281","25414391.584355984","Earth",
"3840847","2020-12-20","20","19","26898.3053341581","27740267.87901242","Earth",
"3840848","2020-10-23","13","59","32340.4463057318","30613442.311304584","Earth",
"3840855","2020-07-23","07","10","34432.2653836491","33213806.447596293","Earth",
"3840866","2020-04-18","15","23","14840.5653935142","16709865.850238701","Earth",
"3840867","2021-04-10","09","22","41151.3655425887","15090506.606151942","Earth",
"3840891","2021-03-25","22","32","139183.0102103976","55079904.733477734","Earth",
"3841178","2020-07-22","13","40","44584.8444961877","45084401.94995197","Earth",
"3841181","2021-11-06","10","05","47445.6813836616","16789330.578246344","Earth",
"3841189","2021-11-26","17","14","13417.6140287537","29317156.73659979","Earth",
"3841195","2020-03-28","23","26","55696.8611099707","63943251.91394816","Earth",
"3841199","2020-05-11","17","19","45443.7641073247","36984278.47841214","Earth",
"3841204","2020-10-30","00","24","82485.9104474225","64914976.861322545","Earth",
"3841532","2020-04-10","08","53","11422.8257350274","2776021.641090182","Earth",
"3841534","2021-04-20","07","48","31693.0490445537","5662006.438186185","Earth",
"3841535","2021-12-23","03","34","47426.8864659595","59311351.231260456","Earth",
"3841543","2021-11-19","17","54","94124.3962100825","58908248.92469988","Earth",
"3841545","2020-04-26","15","40","45223.4230598138","5218338.888960457","Earth",
"3841620","2021-04-12","05","08","24109.7552172102","8669283.78205821","Earth",
"3841622","2020-05-16","15","47","42319.978082433","47300885.93911471","Earth",
"3841624","2020-04-24","10","39","45552.1904539963","53850478.112023756","Earth",
"3841630","2021-02-26","17","39","52130.2593187321","24213768.297435217","Earth",
"3841632","2021-04-18","08","50","46348.7343793812","25552636.05312765","Earth",
"3841669","2021-04-26","22","24","24340.4646207764","2976090.391677172","Earth",
"3841682","2021-11-15","06","08","99237.5664307286","54335504.26629861","Earth",
"3841683","2020-11-13","22","20","70094.3413685256","39962007.146283254","Earth",
"3841712","2021-09-04","22","55","98224.6957297222","45903561.843333624","Earth",
"3841719","2020-05-04","00","18","57871.0316661433","10208095.04500087","Earth",
"3841756","2020-06-27","15","42","18901.6550824174","25908508.561834145","Earth",
"3841762","2020-09-29","11","45","105652.3683396784","50011356.15721724","Earth",
"3841777","2021-08-26","04","40","63302.4003335328","53073245.02632105","Earth",
"3841834","2020-05-17","20","53","43540.4238209431","52930955.62562182","Earth",
"3841848","2021-09-15","12","45","60478.2472978159","36690163.11199691","Earth",
"3841900","2020-11-25","11","06","40498.2073063897","37904885.3997737","Earth",
"3841907","2020-05-12","16","29","40895.4365307886","11572706.993423095","Earth",
"3841945","2021-06-05","17","38","32003.9481454974","46300104.2832947","Earth",
"3841953","2020-09-17","22","52","24973.1911344213","30060346.433418073","Earth",
"3841976","2021-04-26","15","13","44192.9715588313","34851070.02851805","Earth",
"3841977","2020-09-24","04","38","33618.2661082743","23509485.461134415","Earth",
"3842591","2020-06-02","22","40","36054.585264713","27935651.747903556","Earth",
"3842592","2021-07-08","01","30","44522.1362089343","28669754.436264213","Earth",
"3842595","2021-04-13","01","56","57279.0272566612","57781012.24920801","Earth",
"3842596","2020-04-12","04","06","37138.1278605498","43054400.247782595","Earth",
